cod_postal,poblacion,provinciaid,provincia
06180,Gevora Del Caudillo,06,Badajoz
06910,Granja De Torrehermosa,06,Badajoz
06187,Guadajira,06,Badajoz
06713,Guadalperales Los,06,Badajoz
06186,Guadiana Del Caudillo,06,Badajoz
06459,Guarda La,06,Badajoz
06470,GuareNa,06,Badajoz
06714,Haba La,06,Badajoz
06613,Helechal,06,Badajoz
06692,Helechosa De Los Montes,06,Badajoz
06412,Hernan Cortes,06,Badajoz
06670,Herrera Del Duque,06,Badajoz
06441,Higuera De La Serena,06,Badajoz
06445,Higuera De Llerena,06,Badajoz
06132,Higuera De Vargas,06,Badajoz
06350,Higuera La Real,06,Badajoz
06226,Hinojosa Del Valle,06,Badajoz
06228,Hornachos,06,Badajoz
06380,Jerez De Los Caballeros,06,Badajoz
06489,Lacara De Poblado,06,Badajoz
06391,Lapa La,06,Badajoz
06227,Llera,06,Badajoz
06900,Llerena,06,Badajoz
06498,Lobon,06,Badajoz
06468,Magacela,06,Badajoz
06939,Maguilla,06,Badajoz
06928,Malcocinado,06,Badajoz
06440,Malpartida De La Serena,06,Badajoz
06478,Manchita,06,Badajoz
06411,Medellin,06,Badajoz
06320,Medina De Las Torres,06,Badajoz
06413,Mengabril,06,Badajoz
06800,Merida,06,Badajoz
06891,Mirandilla,06,Badajoz
06260,Monesterio,06,Badajoz
06291,Montemolin,06,Badajoz
06427,Monterrubio De La Serena,06,Badajoz
06480,Montijo,06,Badajoz
06176,Morera La,06,Badajoz
06486,Nava De Santiago La,06,Badajoz
06615,Nava La de Almorchon,06,Badajoz
06760,Navalvillar De Pela,06,Badajoz
06173,Nogales,06,Badajoz
06183,Novelda Del Guadiana,06,Badajoz
06120,Oliva De La Frontera,06,Badajoz
06475,Oliva De Merida,06,Badajoz
06100,Olivenza,06,Badajoz
06750,Orellana De La Sierra,06,Badajoz
06740,Orellana La Vieja,06,Badajoz
06717,Palazuelo,06,Badajoz
06907,Pallares,06,Badajoz
06476,Palomas,06,Badajoz
06691,Pantano De Cijara,06,Badajoz
06679,Peloche,06,Badajoz
06610,PeNalsordo,06,Badajoz
06919,Peraleda Del Zaucejo,06,Badajoz
06630,Puebla De Alcocer,06,Badajoz
06490,Puebla De La Calzada,06,Badajoz
06477,Puebla De La Reina,06,Badajoz
06191,Puebla De Obando,06,Badajoz
06310,Puebla De Sancho Perez,06,Badajoz
06906,Puebla Del Maestre,06,Badajoz
06229,Puebla Del Prior,06,Badajoz
06184,Pueblonuevo Del Guadiana,06,Badajoz
06428,Puerto Hurraco,06,Badajoz
06450,Quintana De La Serena,06,Badajoz
06392,Raposo El,06,Badajoz
06970,Reina,06,Badajoz
06715,Rena,06,Badajoz
06442,Retamal De Llerena,06,Badajoz
06225,Ribera Del Fresno,06,Badajoz
06657,Risco,06,Badajoz
06190,Roca De La Sierra La,06,Badajoz
06181,Sagrajas,06,Badajoz
06174,Salvaleon,06,Badajoz
06175,Salvatierra De Los Barros,06,Badajoz
06106,San Benito De La Contienda,06,Badajoz
06446,San Cristobal De Zalamea,06,Badajoz
06109,San Francisco De Olivenza,06,Badajoz
06108,San Jorge De Alor,06,Badajoz
06893,San Pedro De Merida,06,Badajoz
06500,San Vicente De Alcantara,06,Badajoz
06655,Sancti-spiritus,06,Badajoz
06908,Santa Maria La Nava,06,Badajoz
06150,Santa Marta De Los Barros,06,Badajoz
06230,Santos De Maimona Los,06,Badajoz
06270,Segura De Leon,06,Badajoz
06650,Siruela,06,Badajoz
06209,Solana De Los Barros,06,Badajoz
06640,Talarrubias,06,Badajoz
06140,Talavera La Real,06,Badajoz
06133,Taliga,06,Badajoz
06658,Tamurejo,06,Badajoz
06172,Torre De Miguel Sesmero,06,Badajoz
06880,Torremayor,06,Badajoz
06210,Torremegia,06,Badajoz
06719,Torviscal El,06,Badajoz
06909,Trasierra,06,Badajoz
06892,Trujillanos,06,Badajoz
06290,Usagre,06,Badajoz
06194,Valdebotoa,06,Badajoz
06689,Valdecaballeros,06,Badajoz
06185,Valdelacalzada,06,Badajoz
06474,Valdetorres,06,Badajoz
06720,Valdivia,06,Badajoz
06444,Valencia De Las Torres,06,Badajoz
06134,Valencia Del Mombuey,06,Badajoz
06330,Valencia Del Ventoso,06,Badajoz
06458,Valle De La Serena,06,Badajoz
06177,Valle De Matamoros,06,Badajoz
06178,Valle De Santa Ana,06,Badajoz
06378,Valverde De Burguillos,06,Badajoz
06130,Valverde De Leganes,06,Badajoz
06927,Valverde De Llerena,06,Badajoz
06890,Valverde De Merida,06,Badajoz
06731,Vegas Altas,06,Badajoz
06220,Villafranca De Los Barros,06,Badajoz
06950,Villagarcia De La Torre,06,Badajoz
06473,Villagonzalo,06,Badajoz
06208,Villalba De Los Barros,06,Badajoz
06700,Villanueva De La Serena,06,Badajoz
06110,Villanueva Del Fresno,06,Badajoz
06716,Villar De Rena,06,Badajoz
06192,Villar Del Rey,06,Badajoz
06107,Villarreal,06,Badajoz
06678,Villarta De Los Montes,06,Badajoz
06415,Yelbes,06,Badajoz
06300,Zafra,06,Badajoz
06129,Zahinos,06,Badajoz
06430,Zalamea De La Serena,06,Badajoz
06611,Zarza Capilla,06,Badajoz
06830,Zarza La,06,Badajoz
06712,Zurbaran,06,Badajoz
07142,Coves,07,Illes Balears
07817,Aeroport Deivissa,07,Illes Balears
07730,Alaior,07,Illes Balears
07340,Alaro,07,Illes Balears
07713,Alcaufar,07,Illes Balears
07179,Alconasser,07,Illes Balears
07400,Alcudia,07,Illes Balears
07210,Algaida,07,Illes Balears
07150,Andratx,07,Illes Balears
07199,Aranjassa s,07,Illes Balears
07600,Arenal s,07,Illes Balears
07529,Ariany,07,Illes Balears
07159,Arraco s,07,Illes Balears
07570,Arta,07,Illes Balears
07560,Auto Safari,07,Illes Balears
07609,Badia Blava,07,Illes Balears
07191,Banyalbufar,07,Illes Balears
07691,Barca Trencada,07,Illes Balears
07470,Base Aeria De PollenCa,07,Illes Balears
07181,Bendinat,07,Illes Balears
07141,Benestar,07,Illes Balears
07579,Betlem,07,Illes Balears
07350,Biniagual,07,Illes Balears
07143,Biniali,07,Illes Balears
07711,Biniali menorca,07,Illes Balears
07369,Biniamar,07,Illes Balears
07101,Biniaraix,07,Illes Balears
07712,Binicalaf,07,Illes Balears
07710,Binifadet,07,Illes Balears
07800,Blanca Dona eivissa,07,Illes Balears
07520,Bon Any,07,Illes Balears
07311,Buger,07,Illes Balears
07110,Bunyola,07,Illes Balears
07314,Caimari,07,Illes Balears
07590,Cala Agulla,07,Illes Balears
07680,Cala Anguila - Cala Mendia,07,Illes Balears
07769,Cala Blanca ciutadella De Menorca Urbanitzacio,07,Illes Balears
07559,Cala Bona,07,Illes Balears
07469,Cala Carbo,07,Illes Balears
07811,Cala De San Vicente Ibiza,07,Illes Balears
07660,Cala Dor,07,Illes Balears
07669,Cala Ferrera,07,Illes Balears
07659,Cala Figuera mallorca,07,Illes Balears
07160,Cala Fornells,07,Illes Balears
07750,Cala Galdana,07,Illes Balears
07820,Cala Gracio,07,Illes Balears
07850,Cala Llenya Platja,07,Illes Balears
07690,Cala Llombards,07,Illes Balears
07849,Cala Llonga Platja,07,Illes Balears
07670,Cala Marsal,07,Illes Balears
07589,Cala Mesquida,07,Illes Balears
07688,Cala Murada,07,Illes Balears
07639,Cala Pi,07,Illes Balears
07810,Cala Portinax Urbanitzacio,07,Illes Balears
07720,Cala San Esteban,07,Illes Balears
07689,Cala Tropicana Platja,07,Illes Balears
07315,Cala Tuent,07,Illes Balears
07184,CalviA,07,Illes Balears
07108,Camp De La Mar,07,Illes Balears
07310,Campanet,07,Illes Balears
07630,Campos,07,Illes Balears
07813,Can Cabrit eivissa,07,Illes Balears
07819,Can Cirer,07,Illes Balears
07815,Can Clavo,07,Illes Balears
07610,Can Pastilla,07,Illes Balears
07458,Can Picafort,07,Illes Balears
07209,Canteras Las,07,Illes Balears
07860,Cap De Barbaria,07,Illes Balears
07196,Capdella Es,07,Illes Balears
07580,Capdepera,07,Illes Balears
07208,Carritxo es,07,Illes Balears
07140,Cas Cana,07,Illes Balears
07193,Caubet,07,Illes Balears
07760,Ciutadella De Menorca,07,Illes Balears
07638,Colonia De Sant Jordi,07,Illes Balears
07330,Consell,07,Illes Balears
07183,Costa De La Calma,07,Illes Balears
07650,Costa La alqueria Blanca,07,Illes Balears
07144,Costitx,07,Illes Balears
07740,Covas Novas mercadal,07,Illes Balears
07872,Es Calo,07,Illes Balears
07749,Es Migjorn Gran/el Migjorn Gran,07,Illes Balears
07190,Esporles,07,Illes Balears
07192,Estellencs,07,Illes Balears
07200,Felanitx,07,Illes Balears
07109,Fornalutx,07,Illes Balears
07748,Fornells,07,Illes Balears
07700,Fortaleza Isabel Ii,07,Illes Balears
07180,Galatzo santa PonCa Urbanitzacio,07,Illes Balears
07195,Galilea,07,Illes Balears
07120,Garriga La,07,Illes Balears
07460,Horta L pollenCa,07,Illes Balears
07300,Inca,07,Illes Balears
07518,Lloret De Vistalegre,07,Illes Balears
07360,Lloseta,07,Illes Balears
07430,Llubi,07,Illes Balears
07620,Llucmajor,07,Illes Balears
07500,Manacor,07,Illes Balears
07312,Mancor De La Vall,07,Illes Balears
07000,Mao ver Callejero,07,Illes Balears
07519,Maria De La Salut,07,Illes Balears
07170,Miramar,07,Illes Balears
07871,Mitjorn Platja,07,Illes Balears
07230,Montuiri,07,Illes Balears
07316,Moscari,07,Illes Balears
07440,Muro,07,Illes Balears
07349,Orient,07,Illes Balears
07121,Parc Bit Urbanizacion,07,Illes Balears
07220,Pina,07,Illes Balears
07420,Pobla sa,07,Illes Balears
07009,Poligon Industrial Son Rossinyol,07,Illes Balears
07260,Porreres,07,Illes Balears
07157,Port Dandratx,07,Illes Balears
07194,Puigpunyent,07,Illes Balears
07629,Randa,07,Illes Balears
07511,Ruberts,07,Illes Balears
07198,Sa Creu Vermella/la Creu Vermella,07,Illes Balears
07640,Salines ses,07,Illes Balears
07240,Sant Joan,07,Illes Balears
07839,Sant Josep De Sa Talaia benimussa,07,Illes Balears
07829,Sant Josep De Sa Talaia cala Bassa,07,Illes Balears
07830,Sant Josep De Sa Talaia cala Vedella,07,Illes Balears
07818,Sant Josep De Sa Talaia la Caleta,07,Illes Balears
07812,Sant LlorenC De BalAfia,07,Illes Balears
07530,Sant LlorenC Des Cardassar,07,Illes Balears
07816,Sant Mateu Dalbarca,07,Illes Balears
07828,Santa Agnes De Corona,07,Illes Balears
07840,Santa Eularia Des Riu,07,Illes Balears
07814,Santa Gertrudis De Fruitera,07,Illes Balears
07450,Santa Margalida,07,Illes Balears
07320,Santa Maria Del Cami isla De Mallorca,07,Illes Balears
07870,Savina La,07,Illes Balears
07313,Selva,07,Illes Balears
07459,Serra Nova,07,Illes Balears
07100,Shorta soller,07,Illes Balears
07687,Sillot-cala Morlanda,07,Illes Balears
07510,Sineu,07,Illes Balears
07540,Son Carrio mallorca,07,Illes Balears
07509,Son Fangos,07,Illes Balears
07550,Son Servera,07,Illes Balears
07122,Universitat Illes Balears,07,Illes Balears
07250,Vilafranca De Bonany,07,Illes Balears
08630,Abrera,08,Barcelona
08820,Aeroport Del Prat El,08,Barcelona
08256,Aguilar De Segarra,08,Barcelona
08591,Aiguafreda,08,Barcelona
08328,Alella,08,Barcelona
08587,Alpens,08,Barcelona
08680,Ametlla De Casserres L,08,Barcelona
08672,Ametlla De Merola L,08,Barcelona
08480,Ametlla Del Valles L,08,Barcelona
08734,ArboCar L avinyonet Del Penedes,08,Barcelona
08350,Arenys De Mar,08,Barcelona
08358,Arenys De Munt,08,Barcelona
08717,ArgenCola,08,Barcelona
08260,Argensola castellnou De Bages,08,Barcelona
08310,Argentona,08,Barcelona
08271,Artes,08,Barcelona
08610,Avia,08,Barcelona
08279,Avinyo,08,Barcelona
08793,Avinyonet Del Penedes,08,Barcelona
08000,Badalona ver Callejero,08,Barcelona
08214,Badia Del Valles,08,Barcelona
08784,Badorc El,08,Barcelona
08695,Baga,08,Barcelona
08660,Balsareny,08,Barcelona
08210,Barbera Del Valles,08,Barcelona
08269,Barri La Ratanavas,08,Barcelona
08420,Barriada Nova,08,Barcelona
08476,Batlloria La sant Celoni,08,Barcelona
08782,Beguda Alta La masquefa,08,Barcelona
08859,Begues,08,Barcelona
08193,Bellaterra,08,Barcelona
08521,Bellavista,08,Barcelona
43421,Bellprat,43,Tarragona
08600,Berga,08,Barcelona
08415,Bigues,08,Barcelona
08619,Borreda,08,Barcelona
08860,Botigues De Sitges Les sitges,08,Barcelona
08650,Botjosa La,08,Barcelona
08294,Bruc El,08,Barcelona
08559,Brull El,08,Barcelona
08733,Ca Lavi subirats,08,Barcelona
08794,Cabanyes Les,08,Barcelona
08718,Cabrera Danoia,08,Barcelona
08349,Cabrera De Mar,08,Barcelona
08348,Cabrils,08,Barcelona
08611,Cal Rosal olvan,08,Barcelona
08280,Calaf,08,Barcelona
08275,Calders,08,Barcelona
08140,Caldes De Montbui,08,Barcelona
08393,Caldes Destrac,08,Barcelona
08370,Calella,08,Barcelona
08506,Calldetenes,08,Barcelona
08262,Callus,08,Barcelona
08281,Calonge De Segarra,08,Barcelona
08472,Campins,08,Barcelona
08770,Can Benet De La Prua,08,Barcelona
08787,Can Bou orpi,08,Barcelona
08211,Can Carner Residencial,08,Barcelona
08396,Can Domenec tordera,08,Barcelona
08292,Can Fosalba hostalets De Pierola,08,Barcelona
08757,Can Roig cervello,08,Barcelona
08360,Canet De Mar,08,Barcelona
08445,Canoves,08,Barcelona
08569,Cantonigros,08,Barcelona
08318,Canyamars dosrius,08,Barcelona
08811,Canyelles,08,Barcelona
08786,Capellades,08,Barcelona
08617,Capolat,08,Barcelona
08440,Cardedeu,08,Barcelona
08261,Cardona,08,Barcelona
08729,Casetes Les castellet I La Gornal,08,Barcelona
08693,Casserres,08,Barcelona
08604,Castell De Lareny,08,Barcelona
08671,Castelladral,08,Barcelona
08696,Castellar De Nhug,08,Barcelona
08618,Castellar Del Riu,08,Barcelona
08296,Castellbell I El Vilar,08,Barcelona
08755,Castellbisbal,08,Barcelona
08183,Castellcir,08,Barcelona
08283,Castellfollit De Riubregos,08,Barcelona
08255,Castellfollit Del Boix,08,Barcelona
08297,Castellgali,08,Barcelona
08251,Castellnou De Bages,08,Barcelona
08719,Castelloli,08,Barcelona
08732,Castellvi De La Marca,08,Barcelona
08769,Castellvi De Rosanes,08,Barcelona
08540,Centelles,08,Barcelona
08698,Cercs,08,Barcelona
08290,Cerdanyola Del Valles,08,Barcelona
08758,Cervello,08,Barcelona
08293,Collbato,08,Barcelona
08450,Collsabadell,08,Barcelona
08178,Collsuspina,08,Barcelona
08199,Colonia Puig La marganell,08,Barcelona
08105,Conreria La sant Fost Campcentelles,08,Barcelona
08289,Copons,08,Barcelona
08940,Cornella De Llobregat,08,Barcelona
08520,Corro Damunt,08,Barcelona
08479,Costa Del Montseny La,08,Barcelona
08880,Cubelles,08,Barcelona
08319,Dosrius,08,Barcelona
08150,Eixample L,08,Barcelona
08670,El Mujal,08,Barcelona
08950,Esplugues De Llobregat,08,Barcelona
08614,Espunyola L,08,Barcelona
08148,Estany L,08,Barcelona
08259,Fals,08,Barcelona
08590,Figaro montmany,08,Barcelona
08130,Florida La,08,Barcelona
08495,Fogars De La Selva,08,Barcelona
08519,Folgueroles,08,Barcelona
08504,Font Den Titus calldetenes,08,Barcelona
08753,Fontpineda Urbanizacion pallejA Urbanitzacio,08,Barcelona
08736,Font-rubi,08,Barcelona
08194,Fonts Les sant Quirze Del Valles,08,Barcelona
08228,Fonts Les terrassa,08,Barcelona
08104,Gallecs,08,Barcelona
08146,Gallifa,08,Barcelona
08871,Garraf sitges,08,Barcelona
08530,Garriga La,08,Barcelona
08792,Garrofa La avinyonet Del Penedes,08,Barcelona
08850,Gava,08,Barcelona
08790,Gelida,08,Barcelona
08508,Gleva La masies De Voltrega,08,Barcelona
08474,Gualba,08,Barcelona
08694,Guardiola De Bergueda,08,Barcelona
08503,Gurb,08,Barcelona
08550,Hostalets De Balenya Els balenyA,08,Barcelona
08781,Hostalets De Pierola Els,08,Barcelona
08700,Igualada,08,Barcelona
08779,Llacuna La,08,Barcelona
08120,Llagosta La,08,Barcelona
08186,LliCa Damunt,08,Barcelona
08185,LliCa De Vall,08,Barcelona
08514,LluCa,08,Barcelona
08380,Malgrat De Mar,08,Barcelona
08522,Malla,08,Barcelona
08560,Manlleu,08,Barcelona
08298,Marganell,08,Barcelona
08760,Martorell,08,Barcelona
08107,Martorelles,08,Barcelona
08812,Mas Den Serra El,08,Barcelona
08797,Mas More el Pla Del Penedes,08,Barcelona
08916,Mas Ram Urb. tiana,08,Barcelona
08510,Masies De Roda Les,08,Barcelona
08509,Masies De Voltrega Les vinyoles Doris,08,Barcelona
08320,Masnou El,08,Barcelona
08783,Masquefa,08,Barcelona
08230,Matadepera,08,Barcelona
08773,Mediona,08,Barcelona
08195,Mira-sol ver Callejero Sant Cugat,08,Barcelona
08180,Moia,08,Barcelona
08470,Moixerigues santa Maria De Palautordera,08,Barcelona
08720,Moli Den Rovira El,08,Barcelona
08750,Molins De Rei,08,Barcelona
08100,Mollet Del Valles,08,Barcelona
08691,Monistrol De Montserrat,08,Barcelona
08110,Montcada I Reixac,08,Barcelona
08605,Montclar,08,Barcelona
08585,Montesquiu,08,Barcelona
08390,Montgat,08,Barcelona
08612,Montmajor,08,Barcelona
08160,Montmelo,08,Barcelona
08170,Montornes Del Valles,08,Barcelona
08460,Montseny,08,Barcelona
08529,Muntanyola,08,Barcelona
08278,Mura,08,Barcelona
08270,Navarcles,08,Barcelona
08711,Odena,08,Barcelona
08795,Olesa De Bonesvalls,08,Barcelona
08640,Olesa De Montserrat,08,Barcelona
08818,Olivella,08,Barcelona
08516,Olost,08,Barcelona
08573,Oris,08,Barcelona
08518,Orista,08,Barcelona
08317,Orrius,08,Barcelona
08796,Pacs Del Penedes,08,Barcelona
08389,Palafolls,08,Barcelona
08184,Palau-solita I Plegamans,08,Barcelona
08780,Palleja,08,Barcelona
08756,Palma De Cervello La,08,Barcelona
08754,Papiol El,08,Barcelona
08589,Perafita,08,Barcelona
08397,Pineda De Mar,08,Barcelona
08789,Pinedes De Lermengol Les,08,Barcelona
08196,Planes Les ver Callejero Sant Cugat,08,Barcelona
08213,Polinya,08,Barcelona
08272,Pont De Cabrianes El,08,Barcelona
08254,Pont De Vilomara I Rocafort El,08,Barcelona
08738,Pontons,08,Barcelona
08513,Prats De LluCanes,08,Barcelona
08338,Premia De Dalt,08,Barcelona
08330,Premia De Mar,08,Barcelona
08810,Puigmolto,08,Barcelona
08692,Puig-reig,08,Barcelona
08282,Pujalt,08,Barcelona
08606,Quar La,08,Barcelona
08299,Rellinars,08,Barcelona
08416,Riells Del Fai bigues I Riells,08,Barcelona
08469,Rieral El fogars De Montclus,08,Barcelona
08187,Rieral El stª Eulalia De RonCana,08,Barcelona
08291,Ripollet,08,Barcelona
08430,Roca Del Valles La,08,Barcelona
08870,Rocamar sant Pere De Ribes,08,Barcelona
08191,Rubi,08,Barcelona
08517,Sagas,08,Barcelona
08697,Saldes,08,Barcelona
08930,Sant Adria De Besos,08,Barcelona
08586,Sant Agusti De LluCanes,08,Barcelona
08740,Sant Andreu De La Barca,08,Barcelona
08392,Sant Andreu De Llavaneres,08,Barcelona
08459,Sant Antoni De Vilamajor,08,Barcelona
08830,Sant Boi De Llobregat,08,Barcelona
08849,Sant Climent De Llobregat,08,Barcelona
08798,Sant Cugat Sesgarrigues,08,Barcelona
08461,Sant Esteve De Palautordera,08,Barcelona
08635,Sant Esteve Sesrovires,08,Barcelona
08182,Sant Feliu De Codines,08,Barcelona
08980,Sant Feliu De Llobregat,08,Barcelona
08274,Sant Feliu Sasserra,08,Barcelona
08512,Sant Hipolit De Voltrega,08,Barcelona
08359,Sant Iscle De Vallalta,08,Barcelona
08607,Sant Jaume De Frontanya,08,Barcelona
08712,Sant Jaume Sesoliveres Urb. igualada,08,Barcelona
08673,Sant Joan De Montdarn,08,Barcelona
08250,Sant Joan De Vilatorrada,08,Barcelona
08970,Sant Joan Despi,08,Barcelona
08960,Sant Just Desvern,08,Barcelona
08791,Sant LlorenC Dhortons,08,Barcelona
08212,Sant LlorenC Savall,08,Barcelona
08515,Sant Marti Dalbars,08,Barcelona
08592,Sant Marti De Centelles,08,Barcelona
08731,Sant Marti Sarroca,08,Barcelona
08263,Sant Mateu De Bages,08,Barcelona
08554,Sant Miquel De Balenya-seva,08,Barcelona
08776,Sant Pere De Riudebitlles,08,Barcelona
08572,Sant Pere De Torello,08,Barcelona
08458,Sant Pere De Vilamajor,08,Barcelona
08799,Sant Pere Molanta olerdola,08,Barcelona
08395,Sant Pol De Mar,08,Barcelona
08777,Sant Quinti De Mediona,08,Barcelona
08580,Sant Quirze De Besora,08,Barcelona
08192,Sant Quirze Del Valles,08,Barcelona
08189,Sant Quirze Safaja,08,Barcelona
08253,Sant Salvador De Guardiola,08,Barcelona
08295,Sant VicenC De Castellet,08,Barcelona
08394,Sant VicenC De Montalt,08,Barcelona
08571,Sant VicenC De Torello,08,Barcelona
08620,Sant VicenC Dels Horts,08,Barcelona
08690,Santa Coloma De Cervello,08,Barcelona
08507,Santa Eugenia De Berga,08,Barcelona
08505,Santa Eulalia De Riuprimer,08,Barcelona
08710,Santa Margarida De Montbui,08,Barcelona
08730,Santa Margarida I Els Monjos,08,Barcelona
08584,Santa Maria De Besora,08,Barcelona
08511,Santa Maria De Corco,08,Barcelona
08106,Santa Maria De Martorelles,08,Barcelona
08273,Santa Maria Dolo,08,Barcelona
08398,Santa Susanna,08,Barcelona
08181,Sentmenat,08,Barcelona
08553,Seva,08,Barcelona
08588,Sora,08,Barcelona
08739,Subirats,08,Barcelona
08593,Tagamanent,08,Barcelona
08552,Taradell,08,Barcelona
08329,Teia,08,Barcelona
08391,Tiana,08,Barcelona
08551,Tona,08,Barcelona
08490,Tordera,08,Barcelona
08570,Torello,08,Barcelona
08227,Torrebonica,08,Barcelona
08775,Torrelavit,08,Barcelona
08737,Torrelles De Foix,08,Barcelona
08629,Torrelles De Llobregat,08,Barcelona
08231,Ullastrell,08,Barcelona
08233,Vacarisses,08,Barcelona
08785,Vallbona Danoia,08,Barcelona
08872,Vallcarca sitges,08,Barcelona
08699,Vallcebre,08,Barcelona
08197,Valldoreix ver Callejero Sant Cugat,08,Barcelona
08410,Valldoriolf vilanova Del VallEs,08,Barcelona
08471,Vallgorguina,08,Barcelona
08759,Vallirana,08,Barcelona
08188,Vallromanes,08,Barcelona
08500,Vic,08,Barcelona
08613,Vilada,08,Barcelona
08840,Viladecans,08,Barcelona
08232,Viladecavalls,08,Barcelona
08241,Viladordis,08,Barcelona
08455,Vilalba Sasserra,08,Barcelona
08788,Vilanova Del Cami,08,Barcelona
08800,Vilanova I La Geltru,08,Barcelona
08339,Vilassar De Dalt,08,Barcelona
08340,Vilassar De Mar,08,Barcelona
08735,Vilobi Del Penedes,08,Barcelona
09586,Abadia La Mena,09,Burgos
09141,Abajas De Bureba,09,Burgos
09129,Acedillo,09,Burgos
09640,AceNa De Lara La,09,Burgos
09462,Adrada De Haza,09,Burgos
09515,Ael,09,Burgos
09199,Ages,09,Burgos
09593,Aguas Candidas,09,Burgos
09569,Aguera De Montija,09,Burgos
09249,Aguilar De Bureba,09,Burgos
09370,Aguilera La,09,Burgos
09216,Aguillo,09,Burgos
09146,Ailanes De Zamanzas,09,Burgos
34492,Albacastro,34,Palencia
09239,Albillos,09,Burgos
09258,Alcocero De Mola,09,Burgos
09660,Aldea Del Pinar,09,Burgos
09211,Aldea Del Portillo De Busto La,09,Burgos
09554,Aldea La,09,Burgos
09572,Alfoz De Bricia,09,Burgos
09571,Alfoz De Santa Gadea,09,Burgos
09559,AlmiNe El,09,Burgos
09219,Altable,09,Burgos
09136,Amaya,09,Burgos
09588,Angostina,09,Burgos
09514,Angosto,09,Burgos
09313,Anguix,09,Burgos
09585,AntuNano,09,Burgos
09589,Anzo,09,Burgos
09215,ANastro,09,Burgos
09511,Aostri,09,Burgos
09217,Araico,09,Burgos
09400,Aranda De Duero,09,Burgos
09410,Arandilla,09,Burgos
09451,Arauzo De Miel,09,Burgos
09218,Arce,09,Burgos
09127,Arcellares Del Tozo,09,Burgos
09587,Arceo,09,Burgos
09592,Arconada,09,Burgos
09195,Arcos De La Llana,09,Burgos
09107,Arenillas De Riopisuerga,09,Burgos
09133,Arenillas De Villadiego,09,Burgos
09558,Arges,09,Burgos
09570,Arija,09,Burgos
09292,Arraya De Oca,09,Burgos
09131,Arroyal De Vivar,09,Burgos
09615,Arroyo De Salas,09,Burgos
09549,Arroyuelo,09,Burgos
09194,Ausines Los,09,Burgos
09345,Avellanosa De MuNo,09,Burgos
09267,Avellanosa De Rioja,09,Burgos
